City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Delhi,18/11/2017,143.51,202.59,20.23,43.91,50.62,38.55,1.16,13.3,37.68,2.29,5.38,309,'Very Poor'
Delhi,19/11/2017,128.65,190.51,19.58,45.6,55.24,34.83,1.2,15.12,47.8,2.04,5.24,297,Poor
Delhi,20/11/2017,171.34,249.28,24.44,52.73,64.19,36.28,1.3,13.7,54.08,2.38,6.34,329,'Very Poor'
Delhi,21/11/2017,178.08,253.38,32.84,54.75,75.18,40.58,1.52,15.02,57.13,4.37,10.71,341,'Very Poor'
Delhi,22/11/2017,177.41,258.11,30.75,54.64,74.09,40.37,1.51,18.13,57.6,4.92,11.65,348,'Very Poor'
Delhi,23/11/2017,175.56,251.23,34.73,55.04,70.15,40.03,1.55,18.32,54.34,4.53,11.97,340,'Very Poor'
Delhi,24/11/2017,187.97,256.92,44.24,64.15,82.97,44.62,1.65,19.2,54.02,5.18,13.88,348,'Very Poor'
Delhi,25/11/2017,185.31,268.09,45.12,76.48,88,47.81,1.74,17.95,48.1,5.3,15.24,347,'Very Poor'
Delhi,26/11/2017,224.37,338.82,77.85,67.6,101.44,63.81,1.97,21.01,44.82,20.64,17.26,368,'Very Poor'
Delhi,27/11/2017,198.34,328.09,45.64,68.93,87.3,52.5,1.64,18.95,41.09,4.33,13.04,382,'Very Poor'
Delhi,28/11/2017,167.74,290.47,61.44,62.53,93.71,60.94,1.76,19.39,34.78,16.1,19.68,360,'Very Poor'
Delhi,29/11/2017,215.17,327.64,109.88,75.37,132.94,83.31,2.31,20.1,40.91,7.08,28.86,359,'Very Poor'
Delhi,30/11/2017,219.84,344.17,71.11,57.73,108.26,77.53,2.11,16.83,44.4,8.15,23.32,388,'Very Poor'
Delhi,01/12/2017,190.45,309.07,61.21,56.83,94.55,65.47,1.83,17.59,31.62,6.41,20.7,377,'Very Poor'
Delhi,02/12/2017,208.87,324.46,80.33,65.66,102.69,92.4,2.1,20.17,36.62,7.94,25.81,356,'Very Poor'
Delhi,03/12/2017,240.87,359.22,67.41,65.83,99.76,85.25,2.28,19.92,37.61,8.46,26.32,384,'Very Poor'
Delhi,04/12/2017,261.82,390.1,74.66,65.49,101.07,90.28,2.49,20.17,32.64,7.62,23.27,415,Severe
Delhi,05/12/2017,230.56,358.86,61.13,64.61,104.85,71.16,2.41,18.29,50.69,5.42,15.21,404,Severe
Delhi,06/12/2017,120.91,210.21,23.19,51.02,68.08,45.92,1.65,20.88,43.68,2.94,8.36,330,'Very Poor'
Delhi,07/12/2017,88.95,170.12,24.67,45.83,39.33,36.04,1.49,18.17,41.43,2.6,7.35,215,Poor
Delhi,08/12/2017,115.08,204.38,23.86,53.85,3.63,41.49,1.56,21.69,50.26,3.13,7.98,220,Poor
Delhi,09/12/2017,165.76,268.35,60.14,70.14,9.06,57.73,1.77,24.22,68.58,7.52,17.98,312,'Very Poor'
Delhi,10/12/2017,230.34,341.87,102,83.94,16.38,77.11,2.18,25.97,90.07,9.07,29.86,389,'Very Poor'
Delhi,11/12/2017,218.87,338.45,97.35,71.25,13.13,86.87,2.28,24.39,66.07,5.22,19.42,406,Severe
Delhi,12/12/2017,109.18,152.76,22.41,45.94,3.04,50.54,1.51,11.71,38.75,1.96,6.88,280,Poor
Delhi,13/12/2017,134.99,203.48,20.14,40.27,2.59,48.27,1.34,10.81,46.28,2.51,6.59,263,Poor
Delhi,14/12/2017,126.67,189.9,19.4,36.59,2.33,46.26,1.31,11.18,42.19,2.18,5.87,276,Poor
Delhi,15/12/2017,127.57,194.15,20.33,34.73,3.26,42.56,1.28,9.69,38.04,1.89,4.83,292,Poor
Delhi,16/12/2017,100.72,152.72,17.77,29.84,2.87,39.74,1.06,4.98,23.98,1.92,2.85,228,Poor
Delhi,17/12/2017,95.58,163.65,17.4,37.37,2.44,35.36,1.2,12.68,36.4,1.87,3.48,195,Moderate
Delhi,18/12/2017,115.19,189.64,20.4,45.8,2.15,45.71,1.28,16.97,45.37,2.46,6.42,223,Poor
Delhi,19/12/2017,168.33,257.19,35.44,54.84,4.37,56.27,1.48,23.03,49.68,3.93,10.74,291,Poor
Delhi,20/12/2017,283.24,410.74,44.05,66.41,5.96,78.25,1.91,25,67.35,4.65,14.07,378,'Very Poor'
Delhi,21/12/2017,293.14,435.23,32.3,61.63,3.57,72.97,1.45,22.54,66.06,4.12,10.87,467,Severe
Delhi,22/12/2017,157.72,241.38,22.11,50.73,2.69,55.36,1.17,20.47,48.84,2.88,7.93,370,'Very Poor'
Delhi,23/12/2017,117.72,181.59,31.51,50.97,3.61,51.89,1.54,19.95,43.85,3.9,9.81,253,Poor
Delhi,24/12/2017,203.18,301.71,79.8,66.65,9.75,73.83,1.74,23.73,59.85,6.52,14.99,309,'Very Poor'
Delhi,25/12/2017,259,368.35,61.55,58.92,7.06,68.61,1.68,23.76,56.1,5.63,15.78,398,'Very Poor'
Delhi,26/12/2017,224.42,326.11,46.41,57.6,6.18,62.83,1.57,22.1,38.93,5.37,12.99,372,'Very Poor'
Delhi,27/12/2017,224.27,317.87,58.71,65.61,9.76,71.71,1.69,23.17,58.98,5.95,18.27,379,'Very Poor'
Delhi,28/12/2017,249.17,362.39,80.57,70.25,11.62,79.07,1.86,25.51,66,6.36,23.66,398,'Very Poor'
Delhi,29/12/2017,227.28,347.63,70.6,59.7,10.69,68.22,1.7,25.54,61.36,5.35,19.38,399,'Very Poor'
Delhi,30/12/2017,273.56,401.15,69.31,60.4,15.32,75.04,1.96,21.01,61.73,6.96,25.19,421,Severe
Delhi,31/12/2017,306.17,445.58,83.77,66.97,23.13,83.55,1.95,17.97,76.45,7.01,21.12,451,Severe
Delhi,01/01/2018,303.41,415.09,62.76,63.92,11.79,73.16,1.8,18.58,68.75,5.72,14.77,462,Severe
Delhi,02/01/2018,277.48,422.59,31.26,53.73,4.26,55.61,1.52,12.43,68.68,3.98,9.71,439,Severe
Delhi,03/01/2018,217.01,336.87,37.98,52.24,2.87,50.81,1.29,10.28,54.94,3.09,6.6,405,Severe
Delhi,04/01/2018,248.54,377.61,35.56,61.57,4.24,55.17,1.36,14.42,66.31,3.79,8.2,394,'Very Poor'
Delhi,05/01/2018,240.42,360.99,38.73,54.8,4.57,51.36,1.38,13.2,48.57,3.63,8.14,398,'Very Poor'
Delhi,06/01/2018,252.57,378.9,65.27,59.12,8.53,63.78,1.59,18.15,39.65,5.69,13.64,403,Severe
Delhi,07/01/2018,191.66,292.74,26.49,47.02,4.99,50.09,1.3,16.27,57.39,3.19,6.5,384,'Very Poor'
Delhi,08/01/2018,152.98,259.13,37.51,51.6,5.28,47.52,1.33,17.15,54.55,3.36,7.87,314,'Very Poor'
Delhi,09/01/2018,233.1,355.21,62.59,66.19,10.36,58.65,1.54,21.82,66.79,5.31,13.99,373,'Very Poor'
Delhi,10/01/2018,186.26,294.24,34.44,60.21,3.98,48.38,1.4,18.98,58.51,3.26,7.3,366,'Very Poor'
Delhi,11/01/2018,154.64,243.95,30.06,63.57,3.47,47.42,1.47,17.4,56.22,3.27,6.83,318,'Very Poor'
Delhi,12/01/2018,168.87,281.06,40.02,65.3,3.73,55.07,1.56,24.03,62.37,4.23,11.32,306,'Very Poor'
Delhi,13/01/2018,230.5,355.43,68.69,61.28,3.2,75.88,2.12,24.28,75.14,7.62,21.81,370,'Very Poor'
Delhi,14/01/2018,191.47,308.74,36.32,54.37,1.87,55.35,1.72,22.47,64.8,4.3,10.03,365,'Very Poor'
Delhi,15/01/2018,177.71,309.85,32.47,52.51,2.15,54.6,1.42,19.12,59.73,3.26,7.7,352,'Very Poor'
Delhi,16/01/2018,133.56,231.04,31.78,46.86,3.92,43.23,1.36,19.06,54,3.09,9.36,278,Poor
Delhi,17/01/2018,235.06,353.55,44.3,47.86,34.61,52.37,1.61,14.48,64.1,4.22,12.58,350,'Very Poor'
Delhi,18/01/2018,276.25,428.08,48.32,55.08,85.75,59.73,2.04,21.02,72.89,5.19,14.81,411,Severe
