City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Kolkata,03/12/2018,168.610119,286.929023,120.808819,83.25648,178.204948,25.167037,1.255944,19.40532,36.01866,9.589206,12.755389,333.663595,'Very Poor'
Kolkata,25/12/2018,197.143773,342.014957,125.676168,112.708519,220.235236,26.167686,1.725744,19.293187,27.218763,12.20045,19.110827,355.520068,'Very Poor'
Kolkata,26/12/2018,176.797757,295.462321,101.007996,130.172702,207.02723,28.958338,1.660688,20.756807,29.938586,11.555407,11.70473,343.124415,'Very Poor'
Kolkata,16/11/2018,155.524337,260.876304,50.004276,105.090687,134.638646,39.561172,1.201531,19.11716,41.550669,10.135544,6.266815,332.371203,'Very Poor'
Kolkata,06/12/2018,205.537442,346.2301,79.00484,115.902874,168.172717,50.044131,1.515107,23.426138,31.684334,12.431859,23.896187,373.577193,'Very Poor'
Kolkata,17/01/2019,213.278315,349.447415,87.721696,133.145182,190.843415,47.823752,1.807251,22.56599,34.940574,18.012955,16.45885,376.19618,'Very Poor'
Kolkata,01/12/2018,155.362964,243.45581,66.245792,103.290978,163.088207,51.354292,1.085557,16.891409,25.537131,3.877001,12.780803,341.629758,'Very Poor'
Kolkata,22/11/2018,204.544606,329.032274,147.621392,91.017863,223.816014,52.333083,1.629998,14.007317,29.242686,51.571104,42.15585,364.447427,'Very Poor'
Kolkata,20/11/2018,158.587076,255.170475,93.158707,100.117579,167.942699,31.060095,1.308184,15.343557,29.950636,19.761976,55.304957,346.93974,'Very Poor'
Kolkata,08/11/2018,276.260471,361.791742,24.13346,71.715128,112.312178,29.83124,1.475354,17.64396,40.257232,9.343378,16.460251,431,Severe
Kolkata,07/12/2018,267.241712,418.864192,138.88652,103.903583,231.89702,50.323223,1.816925,21.064905,28.908652,24.459223,46.717392,424.720225,Severe
Kolkata,07/12/2018,229.975632,386.871077,141.262504,96.000767,216.80614,34.87653,1.110001,15.4944,27.455308,15.043572,22.030824,417.779594,Severe
Kolkata,07/12/2018,203.891558,358.54861,135.687383,84.987381,232.547802,54.078554,1.277417,11.732045,34.411378,20.68555,51.458003,406.982328,Severe
Kolkata,07/12/2018,266.201127,374.042156,83.004187,124.736599,155.086875,28.199443,1.152723,17.194206,38.77888,23.217524,35.289053,431,Severe
Kolkata,07/12/2018,266.068418,385.65518,152.34113,97.511246,239.57658,34.713789,1.604593,19.877993,29.515388,23.41036,47.126461,405.618319,Severe
Kolkata,07/12/2018,267.26262,402.068476,155.528452,115.706463,248.099542,36.749723,1.876528,19.065015,28.391979,25.74754,41.056393,408.521828,Severe
Kolkata,08/11/2018,217.616059,337.265631,81.718465,107.244105,152.266758,36.563811,1.100003,17.322438,32.470004,18.134372,37.529937,406.000752,Severe
Kolkata,07/12/2018,268.70176,402.235443,97.167825,110.859262,220.328949,51.173485,1.986128,20.9285,28.753214,27.469279,55.850653,421.88403,Severe
Kolkata,07/12/2018,237.816094,391.842474,156.974608,95.563804,213.883279,45.987056,1.402301,18.510783,27.825956,26.575043,29.996117,411.94242,Severe
Kolkata,07/12/2018,267.820857,421.613555,157.611831,105.36175,233.515537,50.776769,2.31422,23.613636,30.814585,30.141648,46.702995,425.159392,Severe
Kolkata,07/12/2018,296.66504,456.239389,184.981012,114.63153,236.947537,54.995183,2.749936,19.703985,26.065529,38.687275,52.78383,434.70904,Severe
Kolkata,07/12/2018,280.226129,398.534948,162.812268,105.535039,213.521095,46.874099,2.438635,14.984073,26.967023,37.114061,47.957535,431.578984,Severe
Kolkata,08/11/2018,275.633313,364.538805,25.556462,87.774392,129.148764,29.667082,1.450202,17.487553,39.460213,12.406794,30.497307,431,Severe
Kolkata,07/12/2018,268.486344,418.248749,121.945772,105.043938,230.51482,49.848598,1.748769,23.211337,30.929221,24.465041,49.575223,422.130883,Severe
Kolkata,07/12/2018,228.713888,386.823639,138.934616,96.161884,222.477158,34.093189,1.110125,15.317104,27.588211,17.22863,25.469812,417.796707,Severe
Kolkata,07/12/2018,219.256847,364.31866,140.862751,87.246882,237.291263,53.106155,1.328413,14.460483,33.754013,21.417657,39.201208,408.902533,Severe
Kolkata,07/12/2018,265.961689,403.033805,101.435018,123.668859,174.381272,41.83463,1.334671,19.532054,35.877396,25.608314,36.900964,427.955971,Severe
Kolkata,07/12/2018,266.054349,387.111613,152.325803,99.627655,239.511007,41.139332,1.816447,19.359405,29.083231,25.252666,45.517694,408.447058,Severe
Kolkata,07/12/2018,230.104766,392.879023,150.461942,110.726014,237.124354,33.377923,1.394352,14.408894,27.795213,20.220998,31.556562,408.556337,Severe
Kolkata,08/11/2018,229.128013,362.173169,86.169821,121.17721,154.613447,33.897543,1.103722,17.184439,33.529627,20.906235,37.044971,409.767099,Severe
Kolkata,07/12/2018,266.390024,392.182701,94.722105,114.795172,179.966197,48.399427,1.977243,17.802416,33.877004,28.583633,36.648749,429.505049,Severe
Kolkata,07/12/2018,266.091704,392.582401,150.746225,102.894523,233.043434,45.243693,2.090277,21.161764,30.313988,26.319483,45.8297,412.867216,Severe
Kolkata,07/12/2018,277.482449,397.023852,161.238445,105.1589,216.37032,37.752887,2.359162,15.74766,27.582253,33.241013,46.637672,429.628409,Severe
Kolkata,07/12/2018,277.881713,424.976652,166.17169,106.269482,234.543143,51.882875,2.552834,20.764408,27.439497,26.209811,48.157086,427.492833,Severe
Kolkata,07/12/2018,282.131553,393.088885,161.396086,102.334956,214.213662,30.604925,1.7444,22.405237,27.523858,29.218628,37.481622,410.031726,Severe
Kolkata,08/11/2018,275.934039,365.056905,24.432331,91.498692,131.613244,29.592068,1.455181,17.572978,39.933386,11.429466,31.287501,431,Severe
Kolkata,07/12/2018,266.897834,420.56589,157.370727,105.104266,232.562922,53.570032,2.034598,19.707619,27.695832,29.148447,44.558085,425.688555,Severe
Kolkata,07/12/2018,234.454498,387.092671,151.022477,95.639535,215.281574,36.182182,1.110546,16.876557,27.933183,19.406569,25.358659,416.542928,Severe
Kolkata,07/12/2018,204.789227,362.36993,138.113597,86.910397,217.174996,53.651323,1.170718,10.134541,34.056879,19.097009,25.071709,407.123673,Severe
Kolkata,07/12/2018,268.442967,372.505522,72.778169,123.926496,154.09584,28.691267,1.189717,17.171766,38.821654,22.613344,35.03211,431,Severe
Kolkata,07/12/2018,265.481279,389.523773,152.701321,98.968886,235.860337,40.262444,1.990273,20.318127,29.721397,26.760911,43.777523,408.144231,Severe
Kolkata,07/12/2018,279.293065,417.694424,155.275414,121.779274,246.981452,37.868692,1.674868,25.370357,29.106688,25.706202,40.66404,408.854223,Severe
Kolkata,08/11/2018,218.175828,350.739428,79.931011,107.292381,151.91179,35.036748,1.10013,17.34617,32.473588,18.779815,37.523894,406.019147,Severe
Kolkata,07/12/2018,266.959635,392.979061,95.461382,113.964467,193.017381,49.963452,1.981878,17.909274,32.412637,28.891139,36.852443,428.743795,Severe
Kolkata,07/12/2018,265.594178,390.671926,157.618827,99.018771,237.158375,39.722651,2.012972,19.008862,29.764146,25.857145,42.644387,407.932986,Severe
Kolkata,07/12/2018,266.740007,397.055861,159.470016,104.739118,224.416449,39.61582,2.324568,14.336149,27.963048,30.481412,46.01271,425.8169,Severe
Kolkata,07/12/2018,286.702113,441.968116,173.630684,107.205253,237.031395,54.707915,2.709981,19.402332,26.31342,35.591344,49.471213,428.306207,Severe
Kolkata,07/12/2018,279.833643,403.41845,162.893635,105.561852,214.591178,48.258261,2.463178,16.891758,27.681081,35.903907,47.926116,428.755042,Severe
Kolkata,08/11/2018,267.777209,385.388762,81.510123,122.454129,154.580967,28.187985,1.350938,17.22596,39.007442,20.431053,35.2953,430.954191,Severe
Kolkata,07/12/2018,268.468254,417.879168,128.2057,103.871889,230.206514,49.554831,1.84882,20.044172,28.31869,24.822058,47.726534,422.042936,Severe
Kolkata,07/12/2018,251.591043,390.886701,160.254414,95.34794,208.911007,44.716796,1.591718,18.972755,27.881617,20.540477,29.496776,407.115095,Severe
Kolkata,07/12/2018,228.88584,381.113364,146.754603,97.231304,238.353565,34.184349,1.310208,14.482226,28.99449,20.851078,41.351563,408.540147,Severe
Kolkata,07/12/2018,265.79453,393.601191,97.581384,124.318368,159.486502,35.591028,1.195251,17.629834,38.643056,23.351271,36.217113,428.938235,Severe
Kolkata,07/12/2018,266.380657,397.246823,154.415732,104.23531,232.124166,39.846708,2.277163,19.477097,29.219489,26.689627,46.406494,423.977704,Severe
Kolkata,07/12/2018,260.202292,394.39499,153.838405,110.130636,240.240611,41.637679,1.697474,18.507878,27.842813,25.176202,32.554127,408.56241,Severe
Kolkata,08/11/2018,217.993141,361.347115,92.063039,93.766765,169.025944,38.102132,1.109792,13.019272,33.154542,20.860885,33.087976,406.907001,Severe
Kolkata,07/12/2018,266.295538,387.239145,94.531065,120.400768,179.033492,38.512649,1.965681,17.359956,34.318054,25.297575,35.863118,429.709968,Severe
Kolkata,07/12/2018,267.486083,414.862615,145.551606,104.39423,230.115422,47.899864,1.739105,23.079781,31.928981,25.094008,48.896418,421.687257,Severe
Kolkata,07/12/2018,266.631919,398.284517,160.514848,104.884507,221.230814,42.720575,2.335686,18.322387,27.200674,32.317585,45.913975,427.336658,Severe
Kolkata,07/12/2018,273.355485,420.665108,156.345653,105.622439,232.115427,49.859655,2.214012,23.270978,30.52015,25.310949,48.624086,426.24961,Severe
Kolkata,07/12/2018,279.573196,393.8457,160.911635,102.848869,215.754128,30.882107,2.241582,21.574196,27.551222,30.095008,38.932679,411.150606,Severe
Kolkata,08/11/2018,275.257725,363.711572,25.667468,91.100217,128.218271,30.143735,1.550298,17.595319,39.976733,12.353759,31.479282,430.95903,Severe
Kolkata,07/12/2018,270.587143,416.531383,148.451511,105.189615,230.632285,49.167095,1.739652,22.605912,31.866509,24.702466,48.709682,424.243434,Severe
Kolkata,07/12/2018,227.828085,387.333941,136.447479,111.634446,220.330014,34.879997,1.110361,13.094184,27.098432,13.134653,21.626495,417.150415,Severe
Kolkata,07/12/2018,207.174413,360.5136,137.138368,86.17506,231.104039,53.901758,1.208073,10.434873,34.246454,21.086888,34.370876,406.964415,Severe
Kolkata,07/12/2018,265.625858,400.587223,92.380137,123.481581,169.94884,42.035404,1.187938,18.457192,36.109968,23.804646,36.014491,428.575314,Severe
Kolkata,07/12/2018,265.248946,389.412951,153.681325,98.44823,236.572644,37.345753,1.998814,18.910714,29.488903,25.045825,46.156976,407.514574,Severe
Kolkata,07/12/2018,266.087333,397.955262,153.798127,113.609424,246.119307,35.694023,1.864093,17.790842,28.240183,25.167729,34.311699,408.590052,Severe
Kolkata,08/11/2018,217.863399,345.43921,83.333057,107.159261,154.967836,36.34017,1.106838,15.176114,32.589682,18.792912,35.94141,406.313117,Severe
Kolkata,07/12/2018,267.264329,393.455423,95.559832,112.724104,195.158248,50.557705,1.985346,17.960977,30.833659,29.299418,37.573397,428.507213,Severe
Kolkata,07/12/2018,278.297489,392.937406,160.788581,104.157734,213.55956,37.883998,2.119988,20.304853,27.56412,30.977682,40.942265,418.089404,Severe
Kolkata,07/12/2018,266.934352,418.756876,137.743327,103.974998,234.111247,49.298886,2.100498,20.94116,28.798699,26.657842,45.50705,424.913977,Severe
Kolkata,07/12/2018,279.936632,437.114601,175.227266,106.445775,237.059176,54.817877,2.736481,19.390212,26.323993,37.055223,50.250649,428.244548,Severe
Kolkata,07/12/2018,269.977021,397.199062,161.05481,104.974068,215.43701,39.468567,2.358618,18.153235,27.566457,33.156946,46.367494,428.81474,Severe
Kolkata,08/11/2018,274.325426,364.696643,27.047512,93.519184,125.436121,30.020377,1.507626,17.576003,39.629613,18.765558,20.985681,430.99724,Severe
Kolkata,07/12/2018,268.135266,415.475362,133.933662,103.954119,229.420501,49.322827,1.746852,22.312529,31.132241,24.442815,48.963391,424.201738,Severe
Kolkata,07/12/2018,227.898337,386.857551,135.352173,99.071777,217.751675,34.486571,1.11004,13.056133,27.015576,13.687791,24.806435,417.925701,Severe
Kolkata,07/12/2018,231.958874,385.016897,145.621635,94.21211,233.938557,47.143089,1.127545,16.530555,30.076652,20.701689,29.196195,416.318286,Severe
Kolkata,07/12/2018,265.968152,412.247888,100.805625,123.2484,175.62022,42.214458,1.421209,19.295482,36.763866,25.365026,36.763458,427.760041,Severe
Kolkata,07/12/2018,266.119666,396.851088,156.99321,104.141176,236.387311,41.067563,2.233286,17.441762,29.08216,26.138235,46.575297,418.669382,Severe
Kolkata,07/12/2018,229.38096,383.367576,148.073452,105.985746,236.020796,39.268814,1.292323,14.508683,28.286347,20.491621,36.416323,408.677103,Severe
Kolkata,08/11/2018,235.17192,367.11651,83.466079,111.676126,154.124035,29.701574,1.103945,17.248794,33.723828,20.936386,37.198134,407.97513,Severe
Kolkata,07/12/2018,266.010754,393.56416,96.131919,123.888802,169.31803,35.562544,1.42597,17.368959,34.366488,23.577208,35.58797,429.350507,Severe
Kolkata,07/12/2018,266.492721,398.032531,155.150944,104.150399,223.039149,47.409204,2.298005,20.051421,28.302648,31.260527,45.984146,427.239677,Severe
Kolkata,07/12/2018,267.989902,397.025541,161.042974,105.195299,220.895591,37.849386,2.342861,16.519049,27.626829,31.228411,46.590189,431.298251,Severe
Kolkata,07/12/2018,276.579323,419.375235,160.591208,106.01121,233.366246,50.213449,1.966908,21.78947,28.125699,24.948602,48.560024,426.569793,Severe
Kolkata,07/12/2018,280.255659,397.807227,160.759645,105.310883,216.99825,37.95728,2.35822,18.058,27.676872,33.010235,44.728531,421.939759,Severe
Kolkata,08/11/2018,275.643453,364.809015,25.222519,90.918003,125.88712,29.590918,1.445957,17.508583,39.776302,11.718719,22.267356,431,Severe
Kolkata,07/12/2018,267.524665,416.581428,145.345554,104.284037,230.789571,49.705077,1.790944,21.499095,29.516178,25.877668,48.810224,425.460486,Severe
Kolkata,07/12/2018,242.251374,388.513709,156.026928,95.392996,208.499018,43.407494,1.51774,18.71912,27.845072,19.969889,29.114552,409.421577,Severe
Kolkata,07/12/2018,229.262306,375.612565,145.028268,87.361593,223.477991,52.405229,1.208597,11.005535,33.240157,20.806987,35.324205,415.101693,Severe
Kolkata,07/12/2018,265.764141,377.171387,86.092348,124.43189,155.098908,28.378075,1.148238,17.16042,38.732593,22.96475,35.321736,431,Severe
Kolkata,07/12/2018,265.250666,387.491013,153.286627,97.522911,238.574604,39.577956,1.988574,18.91457,29.459041,24.479905,45.564129,407.200901,Severe
Kolkata,07/12/2018,274.550295,420.587375,158.034147,108.603951,234.087526,46.389889,2.21976,24.271166,30.869886,25.222065,46.789167,420.730613,Severe
Kolkata,08/11/2018,246.159539,358.300843,83.456346,123.635751,154.822985,32.127341,1.1315,17.166082,37.278624,22.106595,35.928749,430.889133,Severe
Kolkata,07/12/2018,267.074685,393.433972,95.374217,113.744717,192.301765,49.486537,1.988165,17.924955,31.875322,28.842402,36.787681,428.718787,Severe
Kolkata,07/12/2018,265.86649,387.829384,153.802648,98.817908,240.840455,38.115666,1.984285,19.109805,29.57388,24.08067,43.884745,406.652259,Severe
Kolkata,07/12/2018,279.928963,401.599092,164.549614,105.93202,215.201533,51.21254,2.370557,15.560782,26.763586,34.901351,47.777745,428.868089,Severe
Kolkata,07/12/2018,282.843244,424.696252,165.540878,106.235278,235.513506,52.817466,2.124164,20.549991,27.001709,27.128939,48.441089,427.646941,Severe
Kolkata,07/12/2018,276.044319,402.118347,162.310439,105.782405,216.741821,49.474068,2.366744,15.577214,26.920306,35.102624,47.600567,428.512033,Severe
Kolkata,08/11/2018,274.430157,367.281652,27.413887,93.566538,131.716711,29.680981,1.470992,17.535883,39.719676,16.059463,31.835747,430.975436,Severe
Kolkata,07/12/2018,266.996279,420.111656,151.684561,104.291703,234.576742,52.105406,1.895534,22.189126,29.129687,27.691073,48.513821,425.673474,Severe
Kolkata,07/12/2018,251.778952,391.158454,160.120898,95.321556,216.98189,40.638237,1.594865,18.223067,27.935936,20.614134,26.72168,407.24323,Severe
Kolkata,07/12/2018,230.14506,381.323083,146.629428,92.201953,235.852074,51.916272,1.305146,14.768522,30.899578,20.695688,38.944651,408.982787,Severe
Kolkata,07/12/2018,266.052876,391.56933,93.782549,124.36949,166.178523,32.292671,1.172987,17.262558,37.224417,23.459522,35.953642,429.729371,Severe
Kolkata,07/12/2018,266.677551,397.012745,160.605996,104.916169,228.203446,39.496018,2.320075,16.13947,28.216768,27.290094,46.318517,427.339475,Severe
Kolkata,07/12/2018,261.927448,393.051066,154.562426,102.729643,240.15544,43.485853,1.794131,18.822943,28.691494,25.573549,43.487358,409.102061,Severe
Kolkata,08/11/2018,218.038665,360.221008,94.712807,90.763526,164.508261,46.680108,1.109744,13.762577,33.078014,20.837367,34.003275,406.715635,Severe
Kolkata,07/12/2018,266.113039,390.627351,91.144966,123.760106,178.421429,33.795405,1.829197,17.196486,35.102866,25.447517,36.02134,430.447789,Severe
Kolkata,07/12/2018,269.374762,417.643545,149.471693,105.525534,230.815558,49.676555,1.740074,23.338571,31.501625,24.780306,48.850761,424.886393,Severe
Kolkata,07/12/2018,268.632119,397.348243,161.197484,105.138741,217.637449,37.052746,2.341725,13.906968,27.085826,33.458237,46.500783,431.310221,Severe
Kolkata,07/12/2018,272.970409,421.531005,155.180289,105.381876,231.542215,49.44496,2.236967,23.403058,31.534261,25.362238,48.58085,426.197009,Severe
Kolkata,07/12/2018,278.44125,392.905209,161.321938,101.906846,212.998685,44.604084,1.81038,13.984378,27.501134,27.45685,39.861473,411.110991,Severe
Kolkata,23/06/2018,23.116786,45.378582,1.129854,25.582106,26.473308,5.163115,0.383192,1.082163,23.104176,1.592066,2.310113,47.15934,Good
Kolkata,23/06/2018,21.267208,45.325825,3.86509,27.957999,27.520681,4.599161,0.397205,1.106949,19.24075,1.513065,2.348008,48.743984,Good
Kolkata,25/06/2018,25.687433,44.659647,3.665762,29.870884,42.248353,4.00611,0.409961,1.11,15.86487,2.355743,3.947228,49.869791,Good
Kolkata,28/06/2018,19.606571,27.388329,3.047297,21.050204,25.744497,6.510695,0.345543,1.027241,21.9002,4.649048,4.001467,35.447163,Good
Kolkata,23/06/2018,19.194616,45.137069,1.200449,22.985824,24.564611,4.442963,0.349456,3.314526,26.404579,1.227334,2.297263,47.092179,Good
Kolkata,23/06/2018,23.166116,52.919852,0.684957,22.228298,23.138161,4.992547,0.367351,2.173675,29.568783,1.17824,2.534504,49.324933,Good
Kolkata,23/06/2018,28.543888,46.761791,4.142747,35.782071,37.62015,2.939219,0.397457,1.156506,19.174816,2.47645,3.391199,50,Good
Kolkata,28/06/2018,9.953402,26.387756,5.438345,17.248253,19.527825,6.396681,0.30798,4.170357,27.206029,1.38537,2.476951,36.518335,Good
Kolkata,09/07/2018,19.76628,32.973501,9.39801,33.722821,42.625428,3.428591,0.366121,1.341665,16.412624,3.529582,9.143661,37.726516,Good
Kolkata,23/06/2018,14.05512,36.263166,5.85848,27.617219,34.45802,5.944946,0.38,1.050122,13.903593,2.210996,2.615212,43.327069,Good
Kolkata,11/07/2018,17.143506,30.88573,4.545286,22.36522,27.023648,10.212348,0.393508,1.042703,12.751778,3.46978,3.395067,41.868932,Good
Kolkata,11/07/2018,16.815675,37.935406,5.316443,27.675895,33.247628,11.220096,0.38221,1.210127,14.60491,2.506864,2.615008,41.786681,Good
Kolkata,12/07/2018,12.582751,33.191648,5.622756,24.858838,26.528858,10.309862,0.372923,0.978097,13.029746,5.313799,2.937168,39.124652,Good
Kolkata,08/07/2018,7.960334,22.107475,3.369367,8.222128,15.841471,8.427909,0.326919,1.424974,17.869682,1.269999,3.877648,30.876303,Good
Kolkata,15/07/2018,7.709257,20.580548,6.283941,18.116055,25.689054,8.526615,0.422433,1.880045,19.569544,3.991892,7.804613,26.251264,Good
Kolkata,09/07/2018,15.476787,30.122691,8.987221,32.372341,39.912827,6.530289,0.363406,1.191847,15.634711,6.724828,4.234553,36.371817,Good
Kolkata,11/07/2018,13.368897,30.185597,5.319395,26.13417,33.162136,10.672035,0.496095,1.016404,11.470336,3.833038,3.416611,41.04627,Good
Kolkata,11/07/2018,16.063396,29.527986,8.596666,28.627575,38.53347,7.297428,0.673309,1.048548,14.954992,6.082175,4.974919,44.604074,Good
Kolkata,15/07/2018,6.441797,22.603701,6.511611,16.598077,20.182326,8.777791,0.47848,1.701047,16.178693,6.047908,8.817685,34.797937,Good
Kolkata,15/07/2018,6.932889,13.970648,3.685645,14.431707,16.621968,6.59212,0.554865,3.732261,20.218633,3.567958,11.733775,33.952803,Good
Kolkata,09/07/2018,21.027765,36.820585,8.203955,27.798877,38.245114,10.618196,0.684474,1.307381,16.10542,1.457487,6.8359,38.389491,Good
Kolkata,30/06/2018,19.079834,61.079919,5.052286,21.286469,26.173364,11.262254,0.403633,3.867077,20.169757,19.300249,7.537099,37.933289,Good
Kolkata,03/05/2019,20.0056,55.334908,3.259679,14.109582,15.302924,11.590759,0.346764,1.860698,27.043627,2.332679,8.332193,44.760455,Good
Kolkata,23/06/2018,24.337548,39.662566,5.380502,25.636442,30.269087,6.899144,0.506053,1.271743,25.535866,1.754515,5.768371,48.652667,Good
Kolkata,06/06/2019,19.916004,33.707872,6.907462,20.148347,29.528253,11.494279,0.466766,4.8018,18.951021,23.932861,28.528563,48,Good
Kolkata,07/06/2019,18.783177,29.436335,7.380796,17.311903,22.574945,5.416279,0.42108,2.38244,31.393349,20.199885,10.914873,45.673614,Good
Kolkata,08/06/2019,16.768277,29.624793,6.491693,14.136773,18.621934,9.937843,0.468212,2.584902,30.587877,12.349202,7.456604,46.387828,Good
Kolkata,07/06/2019,19.060933,36.154163,8.135771,16.941832,27.769624,5.375275,0.404374,1.822531,27.16768,31.947485,10.12993,47.972446,Good
Kolkata,07/06/2019,17.411757,30.242646,4.915617,13.65099,18.741936,9.122367,0.460329,2.415301,30.284173,15.788591,6.563112,45.190284,Good
Kolkata,20/07/2019,20.446575,43.735477,6.377964,14.312405,19.643494,11.767418,0.383753,3.387304,20.910878,10.310625,8.447,49.803977,Good
Kolkata,20/07/2019,19.759075,43.179625,7.214236,13.628967,19.176805,11.923367,0.359616,4.185862,16.786134,8.83132,9.256652,45.500682,Good
Kolkata,22/07/2019,15.160552,34.063468,6.574964,18.002807,21.812953,8.621648,0.379658,5.167003,18.311427,12.867734,10.45677,44.693557,Good
Kolkata,23/07/2019,14.948472,34.378133,5.254497,17.776315,24.202694,9.829698,0.445078,5.380234,20.570286,14.038026,11.135753,44.530462,Good
Kolkata,28/07/2019,14.246173,23.780042,6.572736,16.617711,23.403535,9.357387,0.415651,3.004593,18.926742,15.898965,9.888878,43,Good
Kolkata,29/07/2019,10.874541,21.643884,7.56208,17.469491,25.231428,8.412077,0.411269,2.413256,16.965718,14.314896,8.488516,33.497065,Good
Kolkata,30/07/2019,18.557699,38.975954,8.983025,21.683296,31.292863,11.083754,0.500647,2.85808,17.234056,16.187105,12.584429,45.701643,Good
Kolkata,30/07/2019,18.315522,33.533519,10.166067,19.801484,31.357332,10.470666,0.512123,4.306508,16.492052,18.991958,17.946362,46,Good
Kolkata,21/07/2018,9.056743,17.202079,6.308076,12.551351,17.715399,12.976787,0.358227,2.421942,23.121014,12.787807,11.591607,34.962854,Good
Kolkata,28/07/2019,11.786704,22.928739,6.542863,15.433923,23.202976,9.636634,0.404259,2.522506,17.001536,12.664435,8.810847,37.676411,Good
Kolkata,20/07/2019,24.233559,49.63327,8.385351,20.220024,26.072807,12.117863,0.48,4.531346,17.814488,13.872557,13.304381,49.673883,Good
Kolkata,14/07/2018,15.949082,25.356561,6.765027,14.696306,21.223025,9.02466,0.397998,3.722448,16.103235,11.42443,9.486106,47.279541,Good
Kolkata,20/07/2019,27.702881,52.433377,8.114199,20.913863,26.097484,12.107329,0.467267,3.568873,18.654566,19.995321,12.126099,49.473388,Good
Kolkata,22/06/2019,20.576349,25.920583,7.467586,18.597321,24.423867,11.660513,0.521669,2.148848,22.367376,37.601604,9.606872,47.939512,Good
Kolkata,17/08/2019,16.775814,25.356157,5.332519,14.784275,19.841712,11.593638,0.445838,2.384874,20.914444,28.065239,7.15712,44.720024,Good
Kolkata,18/08/2019,16.255004,33.565752,9.91574,15.167558,23.091908,11.552251,0.391161,3.000552,18.350783,23.659848,9.600637,39.975147,Good
Kolkata,20/07/2019,28.17233,47.204728,5.561465,23.161185,27.63232,10.989424,0.476404,4.046548,22.292547,25.877796,8.348048,48.656061,Good
Kolkata,18/08/2019,13.661679,23.641457,10.370668,17.833495,25.247823,11.582392,0.401724,3.314711,25.375571,21.839121,10.933459,49.273355,Good
Kolkata,13/08/2019,13.248921,23.472888,5.673372,16.701435,25.906122,11.274935,0.439507,3.917953,25.370328,18.685446,14.211255,45.317335,Good
Kolkata,24/07/2019,15.035505,28.559815,7.576829,15.642121,22.28523,11.510043,0.435593,3.709497,22.730192,17.657255,16.05627,43.160896,Good
Kolkata,02/08/2019,18.584216,36.431859,10.736747,18.486661,24.448186,13.58655,0.410497,2.92053,12.215031,21.393628,15.218338,44.729207,Good
Kolkata,27/08/2019,16.585099,33.165374,9.382449,15.778703,24.337958,12.171214,0.385933,3.266899,17.234276,18.676397,11.436346,40.359632,Good
Kolkata,22/07/2019,26.20603,50.00189,5.691824,21.914605,27.074861,11.988524,0.48866,4.291592,19.564785,21.475028,12.816483,50,Good
Kolkata,13/08/2019,14.545962,22.830475,18.169529,17.790114,27.185345,23.302551,0.45084,3.585267,12.518559,23.007893,13.12135,43.528187,Good
Kolkata,21/07/2018,10.301574,24.045758,6.326067,10.109913,14.835085,8.663364,0.350321,4.584644,23.006437,3.429444,11.124821,37.96433,Good
Kolkata,05/09/2019,9.570954,20.934564,6.488223,12.723368,18.927033,12.338762,0.37584,3.597851,19.571836,19.310619,15.741988,34,Good
Kolkata,05/09/2019,10.243052,22.623497,6.15947,15.227358,19.67856,10.830564,0.409204,3.181513,17.322421,19.764251,14.922604,34.672702,Good
Kolkata,05/09/2019,9.389596,19.734223,5.872368,12.957308,19.183284,11.214959,0.416087,3.381357,15.836766,21.78278,18.343095,31.678208,Good
Kolkata,05/09/2019,11.313011,21.976308,5.899327,14.436617,19.556903,9.336846,0.42,3.073593,17.363512,19.756156,15.389334,34.665438,Good
Kolkata,02/07/2019,18.214357,34.431738,5.117456,16.554836,20.445787,14.158879,0.408231,4.075228,23.629888,15.822249,12.863325,49.931438,Good
Kolkata,20/07/2019,20.580298,43.113797,4.107001,12.298392,16.762928,13.817247,0.373725,3.466385,25.087617,12.039536,11.00736,49.528891,Good
Kolkata,23/07/2019,17.198262,34.4496,5.0958,17.184873,20.98036,13.782204,0.435082,4.072446,20.484246,16.302705,12.938209,49.331106,Good
Kolkata,02/08/2019,18.151279,34.838079,13.366541,19.767701,28.991389,13.056772,0.490705,3.631351,11.977121,18.221289,13.06738,45.198246,Good
Kolkata,23/07/2019,14.352909,37.615102,6.003879,15.892899,21.843016,8.89813,0.37655,4.30585,19.486904,12.371962,14.922787,46.31374,Good
Kolkata,22/07/2019,14.238962,39.391433,5.980671,16.965175,21.377989,12.906329,0.358271,4.183397,17.777088,8.572445,13.561699,44.112057,Good
Kolkata,05/09/2019,9.478077,25.482012,6.278371,12.283561,18.226651,12.101,0.363656,3.654715,19.035434,19.243894,15.949344,35.154831,Good
Kolkata,05/09/2019,12.224479,23.65728,6.371712,12.164365,18.335166,9.751149,0.37,3.556687,16.681197,19.04401,17.817837,33.241042,Good
Kolkata,25/08/2019,15.455035,27.974003,7.147199,15.092533,20.498299,11.276551,0.439413,3.6402,23.323751,18.282053,12.179668,43.266871,Good
Kolkata,05/09/2019,7.998331,20.38919,6.681432,12.487157,18.828693,10.803226,0.341125,3.372753,14.940824,20.458512,19.23409,31.583382,Good
Kolkata,07/09/2019,10.891989,19.855968,7.942482,13.873765,26.526941,10.113151,0.336918,3.39651,12.034703,24.872075,19.833908,31.327245,Good
